"RecordID","AQI","PM10","PM2.5","NO2","SO2","O3","Temperature","Humidity","WindSpeed","DiseaseRate","CardiovascularCases","HospitalAdmissions","HealthImpactScore","HealthImpactClass","PM2.5_Deviation","PM10_Deviation"
4326,475.266410477204,35.7685733453576,135.825547480175,12.6508061748585,87.6710682659755,59.0523303979693,12.0922661628548,99.4939134854462,18.1420912109505,10,6,1,100,0,130.825547480175,20.7685733453576
4327,11.0330743411454,194.727522161564,98.2982604519045,72.9735218640823,52.3438708860013,54.3588161536036,22.7172374568297,85.6685384044341,8.23351426492745,12,3,0,56.2452163688618,2,93.2982604519045,179.727522161564
4328,491.260636128019,170.148926374018,154.397814050938,191.057322769899,3.5823587570585,26.3162325040545,6.7221937935545,41.1528633790863,8.8522831616302,11,7,1,100,0,149.397814050938,155.148926374018
4329,43.0660695318402,166.028868349118,189.648907144494,78.4054112157954,22.305395470619,256.403434848407,15.7986298135493,74.0127154071576,8.96713002575166,11,3,0,100,0,184.648907144494,151.028868349118
4330,407.193389634381,9.55702875847803,23.1609778694815,105.241735344803,45.0647030917815,173.642069461373,4.68897232751632,58.0531102291966,12.2498618436201,14,5,4,100,0,18.1609778694815,-5.44297124152197
4334,321.978289723807,187.476740936537,162.060627466694,199.500500696239,31.8558258188083,30.2854554383267,38.8126891988065,79.6300096007561,4.07934873513869,13,4,3,100,0,157.060627466694,172.476740936537
4337,299.730569829358,155.784024718581,107.554155558922,98.8864401657977,88.4890721430804,214.748201095789,1.62530255480435,15.2570242705888,17.7743173129657,13,4,4,100,0,102.554155558922,140.784024718581
4339,191.607682973626,117.413428009124,111.101470465409,197.114925980869,19.5458004295593,50.8373356947112,11.9891419245352,52.8898223612295,9.74422316599151,10,6,4,100,0,106.101470465409,102.413428009124
4340,108.166388815414,266.607964435439,158.268304803927,141.552061165081,93.3236691239843,94.5259362806308,9.34866224090919,37.8787175552873,0.49198931556768,11,6,6,100,0,153.268304803927,251.607964435439
4347,399.891682222892,69.5370832849739,76.235000193036,4.41874942095497,99.461151409161,98.8390667879809,22.3568191106232,30.5607699884668,7.42401806108161,15,10,1,100,0,71.235000193036,54.5370832849739
4348,277.343512394184,270.41998236877,143.775596078827,70.9407516248418,18.2611412576146,104.099903906588,1.6518503279549,55.8088735468752,18.5378271715371,17,5,6,100,0,138.775596078827,255.41998236877
4351,392.202736606399,184.833240124716,186.723303846073,189.073594962401,73.3047185891584,169.929269740068,29.8505799967665,67.3131687092586,7.48874091938739,10,9,4,100,0,181.723303846073,169.833240124716
4353,207.070534107833,117.499962863643,140.146376072653,111.628545688131,7.39283648866149,291.462058292555,18.1390613743019,97.4311361088639,14.7635944698391,11,3,1,100,0,135.146376072653,102.499962863643
4359,285.803824741472,137.289562363553,131.494273771231,24.3224229914402,23.7299036093585,14.8450461439117,26.0649572952777,64.031999570485,14.2557086157573,11,1,2,100,0,126.494273771231,122.289562363553
4360,92.4191989735125,155.666859495324,174.028601110347,53.1390613122968,69.9918774838422,29.79631943453,0.997171866649291,30.9465201395678,13.1621932465638,16,3,3,89.1833295568698,0,169.028601110347,140.666859495324
4363,381.84613467516,72.7256441661633,105.097846041863,107.80164751206,55.325918716193,297.975921355438,-4.2573020752462,61.4444134858542,0.290192950900745,10,4,1,100,0,100.097846041863,57.7256441661633
4364,261.700685461004,55.2994046964574,66.2786175393032,6.32712344258648,69.5531248511832,130.63304753838,2.3152612211978,84.2704442168797,12.3612767127051,13,4,2,100,0,61.2786175393032,40.2994046964574
4367,40.0528633048011,128.232576256968,148.837221446319,82.8055847510722,71.5248426005773,54.2201911343389,21.2945905328714,65.8634947120079,8.55459508631922,12,4,2,70.3929213440113,1,143.837221446319,113.232576256968
4368,220.916852400977,187.993104993528,106.396359981,119.675788639899,83.7719243135377,279.848100468677,-0.786728173708559,96.1356368978025,13.0219252391666,10,2,1,100,0,101.396359981,172.993104993528
4369,81.6833791992101,218.278002991423,121.702468505069,85.9549668882732,45.2499850819981,158.71038175282,19.8943905309871,64.1043427009785,14.090024634961,10,7,2,95.703121119831,0,116.702468505069,203.278002991423
4370,92.2295255299417,203.794999594066,78.6961101177252,93.0678453464102,74.7857218918961,82.8769036805306,25.4073997555306,66.6657504135488,17.8609925047593,12,6,2,82.9579210262086,0,73.6961101177252,188.794999594066
4371,101.146974579102,141.150215726905,192.96462509445,177.36197313188,30.178297173985,280.532695901652,9.44486013950857,94.1275613133698,16.8276196141976,10,6,2,100,0,187.96462509445,126.150215726905
4372,193.353528521989,116.369558685519,114.336465219854,32.2168493834223,21.3046746772159,187.635185567685,2.2976457013926,56.374759027697,2.33103618621865,12,5,2,100,0,109.336465219854,101.369558685519
4376,241.647142483163,254.739674396553,143.437377945054,29.4827532968855,28.299183766525,46.361401107886,23.3339820116877,29.1610756912943,3.68211412235785,10,6,0,100,0,138.437377945054,239.739674396553
4378,419.573304035376,51.1681134019555,180.995376356336,2.24779653307539,64.7919047160137,287.852043089464,27.6684478488864,25.3516518551591,3.55095538080247,13,4,3,100,0,175.995376356336,36.1681134019555
4381,31.0207084782771,90.3677244186838,94.4526921590431,6.31349928197626,56.9557664677922,257.950044253872,17.1656369548761,38.8028205121607,5.28783954683611,12,3,2,65.384992269049,1,89.4526921590431,75.3677244186838
4383,286.932924838548,266.592800808887,194.906510732475,113.760069776752,41.7988024188873,297.84953846472,9.31826855282483,82.8407957477515,14.2571366481806,10,7,2,100,0,189.906510732475,251.592800808887
4384,283.00921244391,68.0702301731425,44.4130349082784,19.407155701985,71.2810757115764,204.150410792069,27.3016657214894,29.8608037562992,3.16791788784263,11,4,3,100,0,39.4130349082784,53.0702301731425
4385,439.016756422228,278.784195505743,94.5329458729689,119.00195550368,0.926682945663004,127.199609507395,18.2375781814141,47.4912095629038,0.481299052169577,13,6,4,100,0,89.5329458729689,263.784195505743
4390,22.0329307851907,156.38032614722,67.024853339245,70.7210552472972,37.6560331562418,169.31267407588,-8.31160321577065,85.6830207209675,0.247338177903236,11,5,0,61.9422703601513,1,62.024853339245,141.38032614722
4392,270.635055470839,91.6295078049097,197.984298254988,59.1966427432416,73.3821887069633,46.4735821102397,-8.7121804129711,22.7377718966498,5.11289263731616,10,1,6,100,0,192.984298254988,76.6295078049097
4394,22.7925789743344,47.8889799758292,108.95592307402,104.648847861811,24.1022638557698,229.987281663874,6.29398802775427,64.5042452320644,3.38149001195527,14,7,3,67.6028085480588,1,103.95592307402,32.8889799758292
4396,421.082688325191,236.565552602477,158.403841588027,149.811122441682,86.1990613177881,265.319182915578,33.4252058478432,91.0103033926219,16.1138513214273,16,4,4,100,0,153.403841588027,221.565552602477
4397,148.306241078547,50.1587563641805,198.673500176418,49.1806085126533,37.2950920640802,259.304888118192,31.2835430171575,35.9858485504204,9.12273106258425,10,7,1,100,0,193.673500176418,35.1587563641805
4401,61.6418896494734,99.3641443869364,22.0886253882302,199.931261791268,11.7094081139998,59.4322993645301,18.0324733923262,34.8121244009025,11.615434838377,13,6,2,57.8861375209263,2,17.0886253882302,84.3641443869364
4404,179.069858264572,271.906263328694,101.067064195429,138.622211909411,5.22047095950983,32.4763489353956,-6.3693284315798,77.6994157292443,12.329962098727,10,4,0,100,0,96.0670641954287,256.906263328694
4406,342.157124462672,186.754760523815,149.150265996855,77.948836725395,74.0007512772778,73.7661450247157,-5.11804325598969,10.7339135013487,6.21446270073426,10,6,1,100,0,144.150265996855,171.754760523815
4410,277.365901641177,203.683627284201,42.0370207243087,93.0004026053386,70.8904608042833,163.885784757536,13.5469289255114,24.1133789643952,13.5289881589143,17,7,0,100,0,37.0370207243087,188.683627284201
4414,320.909758400718,5.53692571290679,109.606614444319,84.0857912280903,19.4963964123709,122.975653460127,34.4232779434955,40.6986474391724,6.90868864598897,12,6,3,100,0,104.606614444319,-9.46307428709321
4416,244.822038016016,212.037151319044,161.975283007714,11.760906777661,58.1343603739743,85.2058590100362,-8.63001142340799,23.6558295931534,1.01205165373856,11,6,0,100,0,156.975283007714,197.037151319044
4417,207.721500296045,237.122242764896,116.893986328923,105.892970394293,28.7325399405896,253.798756672438,38.8229241489701,93.7079657152297,9.28036864451619,13,6,0,100,0,111.893986328923,222.122242764896
4419,167.685803108731,78.5258607111071,21.9195740670254,5.83816809889361,37.4929051359329,36.0464556943743,11.1142802232982,20.7385510340355,5.48178895602645,13,4,3,67.7755459942924,1,16.9195740670254,63.5258607111071
4420,88.5411276986449,153.777277580189,179.089062753342,122.584970104548,13.211564437901,5.35801680459724,-7.47183379470138,27.3410388088104,0.999415781310331,14,6,3,91.5363764317598,0,174.089062753342,138.777277580189
4422,478.360216944675,258.153445976234,172.637469673611,148.507432491093,64.2747284459376,57.1928033410035,4.67050536943281,90.0576311484593,7.10199526132921,10,4,2,100,0,167.637469673611,243.153445976234
4423,299.679862521083,142.128046121616,71.9923049766311,179.216512126518,5.18761059969917,105.943977798258,36.8361493450277,82.9822110846782,7.59366940198413,11,4,2,100,0,66.9923049766311,127.128046121616
4427,118.461996948362,99.8018959590972,113.390095127762,22.4238500325398,68.2762411975971,12.1828470908672,25.0634289720859,88.0472510039463,10.1509848437897,12,9,2,73.3105687873974,1,108.390095127762,84.8018959590972
4428,48.4828354827124,249.424986579093,152.886572474038,130.318521296145,82.5816916754364,4.44307221424638,4.4584133379602,48.4942475542392,19.8651151349161,13,4,1,86.4537313086979,0,147.886572474038,234.424986579093
4431,338.772902591888,64.2021339521623,124.947891981292,185.294240911932,91.6451771817864,145.35715022598,14.4342272394345,13.0089676918446,3.22959053877965,15,2,1,100,0,119.947891981292,49.2021339521623
4435,36.3674738893342,290.095505408411,70.8009886362485,23.1704076602735,37.2451643503868,98.8013790028973,12.4736505101835,23.2597473448395,19.1073529875257,16,7,0,66.5603771438421,1,65.8009886362485,275.095505408411
4439,496.257310080986,5.97044512202335,72.5233903170924,138.62643503872,50.9193247457928,86.3002434609741,16.105059260315,96.7794587729119,8.6832738958555,13,4,5,100,0,67.5233903170924,-9.02955487797665
4441,437.15366706854,75.8735416668861,24.288523145675,19.5405935366296,39.1969462349917,147.162946847017,22.5155385947793,79.3914854316282,17.2712906468649,12,7,1,100,0,19.288523145675,60.8735416668861
4447,90.4459506894492,150.418943578597,18.5799428988239,29.7604214256913,72.3815523907876,192.367843066327,-0.820446484777895,85.6372646264466,9.27693554779669,13,4,2,71.3007477600496,1,13.5799428988239,135.418943578597
4450,365.43517288808,204.457808965995,114.379793532074,184.495306756196,32.2478753719552,272.289908866922,22.632438711216,12.6464569462407,17.4158021452911,11,4,3,100,0,109.379793532074,189.457808965995
4451,210.005502147831,204.032909529983,192.937111289368,125.455328119303,31.0478233117278,122.867235261783,-9.34653824677051,33.9583933390495,8.47388629121544,12,5,0,100,0,187.937111289368,189.032909529983
4454,402.082782491942,246.926258702064,35.2134072075315,130.95250570125,63.813939896882,156.168192328638,9.10123188697093,49.1979245034205,10.2537270009022,14,5,2,100,0,30.2134072075315,231.926258702064
4455,433.21159176985,12.5918178730518,52.981438699564,140.056886413859,2.6974619855864,56.8006943748984,14.9038672386557,38.2311460701917,4.45714619865458,11,5,2,100,0,47.981438699564,-2.4081821269482
4457,346.025276519872,119.3859168604,155.693667983037,36.1014239688794,44.7153424193508,27.6883404416416,19.175567239715,96.974684683452,5.59805084486484,13,7,5,100,0,150.693667983037,104.3859168604
4459,207.909284009205,135.401017546229,111.339134164171,11.8278824031185,81.9068824806407,182.817627925898,32.2273841276895,12.7448144275854,3.26619283479536,14,4,1,100,0,106.339134164171,120.401017546229
4460,274.294207527344,115.258255477793,49.5751144647901,196.75242691378,17.1315753832798,35.5589832807422,34.3358577807326,53.2858440325101,8.48721250666123,11,4,2,100,0,44.5751144647901,100.258255477793
4462,259.805837901504,293.778559682593,198.145011049521,132.054556552434,48.5566003835263,267.861641925633,-6.0528878537798,55.9544196105821,2.66769501034162,10,9,3,100,0,193.145011049521,278.778559682593
4467,66.5048994536644,249.054889985308,129.098107833271,17.4719629328276,64.6587950528826,31.6184604169662,2.53091791679461,99.2805449408421,10.2489431821494,10,7,2,78.1795694339606,1,124.098107833271,234.054889985308
4468,79.3683816871548,108.138908744777,189.234740959269,109.476246693887,63.4987089862441,122.43358561852,27.8175569749438,12.2614647169205,11.9212980331611,13,8,2,96.8503295026255,0,184.234740959269,93.1389087447767
4469,474.636553122808,129.12657242639,56.2677172091274,43.0887974223578,14.4085161051463,202.226879926365,33.8930089358145,27.0747258567813,8.36371043918986,12,4,1,100,0,51.2677172091274,114.12657242639
4470,439.800748355881,122.855544083614,119.063909156579,172.041127441345,34.8987726996693,172.315162492636,23.2593800444969,72.0666820504358,7.8761703291017,17,5,1,100,0,114.063909156579,107.855544083614
4471,453.520980207511,112.419306760728,138.026269587378,89.1497246136144,58.589897075104,185.564135804962,21.4536316430885,72.5661771873003,14.0085336728811,16,2,1,100,0,133.026269587378,97.4193067607279
4476,241.901269930324,128.360854455897,78.1281309608678,68.491257059327,11.6106919854884,297.323832748285,22.0632138594443,91.9428726901756,0.14095225002021,11,6,0,100,0,73.1281309608678,113.360854455897
4477,209.194766689167,29.5972130198427,94.3875857112917,159.331674769967,52.8107125975055,116.987657334354,28.3335150505124,58.459760379713,12.6618355470166,12,5,1,100,0,89.3875857112917,14.5972130198427
4478,178.905624667797,185.727928581336,170.547349146386,117.255369683924,62.0114012168625,237.314494366438,6.73522431353908,41.835489542704,9.28707177849866,15,4,1,100,0,165.547349146386,170.727928581336
4485,105.053596456176,293.480845799696,94.4014964234659,185.492256048685,1.3890134966268,120.554286511256,33.1190959244258,94.8355212238875,16.5963196133831,13,4,2,100,0,89.4014964234659,278.480845799696
4486,371.135696126143,262.231138819863,159.735621181526,150.006819589381,35.3379886932201,188.750919370509,16.5208595805558,26.4718036176999,1.36345248871205,12,5,4,100,0,154.735621181526,247.231138819863
4490,281.946460527701,273.370293094401,45.9850327091121,92.1411053842743,16.2980096249221,157.306572643254,18.9325364207616,76.3151913639885,13.8978213761991,12,2,3,100,0,40.9850327091121,258.370293094401
4491,130.58121625543,246.188218025711,67.5802851550126,15.062464691426,78.0233367151801,168.600551125473,11.69866839969,43.7567521153808,10.0463161519627,15,5,0,98.489462900069,0,62.5802851550126,231.188218025711
4492,347.476559671524,38.3849822759295,199.634947578493,143.811079555373,67.5050623146363,180.44805706274,8.64069859605198,88.5996057618933,19.5644489961633,11,5,3,100,0,194.634947578493,23.3849822759295
4493,283.695472078037,299.374540323686,165.082887514762,58.3703931833179,32.6445525140833,164.598598728466,14.0270428644915,58.959915557324,18.7238614573272,15,2,7,100,0,160.082887514762,284.374540323686
4495,367.512593094912,217.261473842511,187.410926713155,180.550202994816,44.4435609774539,229.364920790701,7.17732249846193,82.9347814779101,7.71769643486988,14,6,3,100,0,182.410926713155,202.261473842511
4496,305.053961018117,272.410462900716,68.1871760628391,96.620218418782,12.8395315497665,26.3340785218196,39.6832171003947,31.9205124301454,8.62691995670637,16,4,0,100,0,63.1871760628391,257.410462900716
4499,130.666508942692,92.8444737584601,166.023382261625,177.180475536513,88.0240045795455,83.9178402315755,7.69620449213133,91.0052341905823,15.4969564237326,11,7,0,100,0,161.023382261625,77.8444737584601
4502,256.853927607652,286.030747427351,75.398765842091,153.402338803684,20.7270666018452,152.094363484801,29.3932125098881,71.9089067775151,0.291180003429496,11,6,3,100,0,70.398765842091,271.030747427351
4504,3.23217889485528,212.781603500944,105.628011454751,97.9247662820349,83.0779532786919,298.262396971815,32.9504305341929,47.9860767534707,10.0525536897047,17,4,1,84.9958810876258,0,100.628011454751,197.781603500944
4505,248.119610950407,159.633340151101,177.745545710343,17.8571797835872,86.2446626455202,107.243276807444,36.0264198223434,96.0683499969152,4.12318289657278,13,0,7,100,0,172.745545710343,144.633340151101
4506,142.812994281122,143.363123136819,76.1132265894433,149.34997650307,52.7971509808366,188.114825219294,1.75356164544399,49.9527665480362,9.97490045022872,11,5,1,100,0,71.1132265894433,128.363123136819
4507,367.304150355268,67.048294276752,181.704806100102,169.491203712671,10.4178072508007,266.502965295263,12.9183015518718,54.8688657202818,16.8852093336358,10,5,1,100,0,176.704806100102,52.048294276752
4508,11.9731326352417,211.678736932948,88.2735120639579,21.6373314649321,13.5616618543016,191.380498309425,9.25988332882233,80.3348297726781,8.68498735521252,15,5,3,63.4971384326079,1,83.2735120639579,196.678736932948
4509,292.413905652895,57.2428474338921,149.274534958471,163.292050686567,81.3548812438267,169.757176532883,9.09384973067502,35.6358186651435,19.8092216119805,11,6,0,100,0,144.274534958471,42.2428474338921
4510,470.737118753033,165.85253879543,186.050863997011,154.314034096907,92.919013652933,170.768836426862,22.6141825851092,36.2345781532413,12.3336636933701,10,4,1,100,0,181.050863997011,150.85253879543
4513,45.7109959085691,8.58935815069585,41.140858995314,0.00962477886234936,33.0952905150778,15.1272235084146,9.11396818639039,84.0668068263721,0.221021252780622,14,7,1,25.5021062692261,3,36.140858995314,-6.41064184930415
4515,275.265840298113,72.6931819162343,86.3108579906215,110.076647061675,82.7974916078038,175.887666073693,7.65385892215904,58.5175389762944,11.5499109271274,11,5,2,100,0,81.3108579906215,57.6931819162343
4518,448.287329234505,147.404727080636,22.4809422555898,112.273803443673,41.1484876136542,260.782921188485,38.6998866508307,82.4457780557874,16.8704474228793,10,4,1,100,0,17.4809422555898,132.404727080636
4521,430.83244234955,173.988594160533,178.821519679589,181.551998248095,77.0532547038146,124.956417866353,2.11881675470379,32.1545653771546,13.5989525171709,12,5,2,100,0,173.821519679589,158.988594160533
4523,445.329227730921,208.197632516783,95.74033637807,34.2244843961133,36.0728984496086,188.456921303209,26.3323013655968,67.5506730814036,18.4963883009405,10,1,3,100,0,90.74033637807,193.197632516783
4524,298.472611706586,49.924285293282,20.8020595456281,182.712511167861,32.1116134299183,49.0189641201725,13.208798989598,28.5967926430172,14.7424504954782,10,3,0,100,0,15.8020595456281,34.924285293282
4526,214.836681677574,75.0170275530459,139.42827009848,139.847798887111,6.35521300454724,83.1691419583622,17.8619158931633,89.3984782022614,17.3021339587586,10,7,1,100,0,134.42827009848,60.0170275530459
4529,286.061481861103,257.644174402457,195.166377956541,85.7185214190343,43.4803204485023,24.3775243745514,21.444212401686,86.7521740084887,8.52449203387338,12,4,1,100,0,190.166377956541,242.644174402457
4530,90.3925752811898,37.9633376140224,111.570769826039,47.819078597323,82.7502240801659,154.728727059308,4.59654808346074,99.2357109527092,19.8875379943557,10,5,4,76.3963477767475,1,106.570769826039,22.9633376140224
4531,134.398807515099,169.693464715437,113.145582268858,126.085292942731,50.3898204402847,185.288946228678,0.786534416726228,31.384134904363,2.48871798821822,10,5,3,100,0,108.145582268858,154.693464715437
4532,99.3222884487029,42.6184828329187,59.5027010227556,161.362336749614,38.449358140732,88.6102360791642,25.836164169256,43.3902884692828,10.7321168270715,10,6,1,71.0503861625519,1,54.5027010227556,27.6184828329187
4533,123.428513797866,211.438750839656,116.901207196663,193.262141778483,16.1256347524985,285.901044838802,25.3896640120876,96.9571982980791,3.40781608145079,16,5,1,100,0,111.901207196663,196.438750839656
4535,277.566893376594,130.382296160176,60.4382053856104,157.243646128521,57.6248250121188,54.7551269537798,20.7150512589611,57.1337059523279,18.5484861325116,12,7,1,100,0,55.4382053856104,115.382296160176
4539,40.787462805683,146.279531414868,108.40839691079,121.570830221558,81.1386223587996,57.7641293305154,13.9639232131459,93.3326279804612,18.6854035488708,10,4,2,68.9038321003962,1,103.40839691079,131.279531414868
4540,43.89411852908,173.498730811291,120.334004352719,193.990409563437,91.8914596995996,9.20954603573237,-8.98360499272051,34.3055134863166,7.36521861307986,11,6,0,79.5803973742759,1,115.334004352719,158.498730811291
4542,259.038749020172,32.0650125261094,77.6362002091358,128.471964743356,73.1612819313366,179.580071050099,-3.48587106762002,54.6334320479443,12.7560252492193,11,4,0,100,0,72.6362002091358,17.0650125261094
4543,106.997339349157,246.333158322455,84.2459467370992,177.397551574398,5.65908476021657,42.5407803544405,8.16918955239417,34.0006107232072,7.25295233051787,10,11,2,95.0873873211614,0,79.2459467370992,231.333158322455
4544,141.642201746289,130.651508235978,166.847685928128,40.0698727697206,56.0255455001157,180.521414931091,20.4131242517866,26.9968416150184,3.07449776471032,11,4,0,100,0,161.847685928128,115.651508235978
4546,405.93306200519,235.854800759464,197.554666427424,190.577522576972,49.6762149478104,293.488682996922,33.5100265613934,60.5162315436207,12.7447906806849,11,4,1,100,0,192.554666427424,220.854800759464
4547,6.93106795643006,113.084991505882,87.923446001773,27.0470750989616,59.3550089504337,266.547880967101,20.5154559234088,64.3771821001998,18.8105937902046,11,8,2,61.3334523063191,1,82.923446001773,98.0849915058816
4548,324.689410118311,30.1102485285162,129.916188923568,38.2212876186958,89.8948185581044,242.123574250722,4.76859381294974,80.4605913137781,11.6595736458816,12,3,1,100,0,124.916188923568,15.1102485285162
4555,229.259281093508,114.072349924017,115.074012965143,78.4136106104745,83.3213418170803,143.8943701561,-3.78891616956959,71.2914634654311,13.7531627820593,13,4,3,100,0,110.074012965143,99.0723499240171
4556,282.295319466732,245.562773971651,90.1435971064295,86.8583538860594,70.066420572329,194.232072587054,-8.88181626764591,44.7301259967178,5.69444857434292,10,8,0,100,0,85.1435971064295,230.562773971651
4557,331.513601861574,109.875901799542,112.763496115034,140.499423364782,8.73769159067908,133.678156360326,32.963463501742,42.2950999512325,0.744443408989799,10,7,0,100,0,107.763496115034,94.8759017995423
4560,498.474708705835,109.507591211647,181.913788668918,82.8488503042007,23.6609342590973,295.998271473323,-1.02954579041884,20.6676345563931,11.0159785451977,10,6,0,100,0,176.913788668918,94.5075912116469
4561,360.07873046547,271.342178184386,89.9323326225845,69.6077886843078,39.4650626998665,142.557985022233,-7.66375138781189,52.4869649676213,15.477316398704,13,4,1,100,0,84.9323326225845,256.342178184386
4562,143.610604602575,150.968503615835,56.0859723147154,47.0770013906616,31.4567066326337,159.822583621648,27.2433149744291,31.2866609310823,14.0564660366001,12,4,3,89.5950309876104,0,51.0859723147154,135.968503615835
4565,115.540426437248,148.050109221785,62.446367924147,148.393341062859,29.3871047109544,76.604867560292,19.3615164131705,23.4626053051912,18.5136201405017,12,6,2,84.0318317083615,0,57.446367924147,133.050109221785
4566,448.692858731857,53.5194755785743,181.907713982678,155.774729651193,1.96625899758818,60.7008754150399,-9.32662137892752,70.0807597859626,12.1994918503209,10,4,0,100,0,176.907713982678,38.5194755785743
4567,128.095757219677,153.920826859031,134.202494968974,74.9464026906243,47.2910946688326,82.7166752828803,11.8142972405161,99.2448115500296,14.0701212128909,11,5,5,97.4979504537229,0,129.202494968974,138.920826859031
4568,110.325529810874,244.205020655979,129.137065034848,152.927198856995,76.8590958769807,0.827894551584296,4.44180242389081,64.4538952553837,17.3181627936075,11,5,4,100,0,124.137065034848,229.205020655979
4569,69.0626465701236,233.058098069484,111.880423179648,1.30326313837505,86.224736922484,171.045333600505,5.97089924688764,51.1641185100575,16.8728123255856,11,4,2,86.8045993553037,0,106.880423179648,218.058098069484
4572,337.446601527077,76.2653487200065,125.587498659892,126.008944128271,73.0426481163856,12.2121520837564,15.8481551241769,30.5421669090899,0.571320000941014,12,3,2,100,0,120.587498659892,61.2653487200065
4575,380.002772481049,58.2458089855647,142.022178381243,181.389200629733,67.5971525391267,37.9933926613024,29.8760895524883,89.0137801206685,8.80874100910496,11,1,3,100,0,137.022178381243,43.2458089855647
4577,205.341316505141,292.681490576734,126.347235364682,159.957238292021,80.1629395462876,53.6741591139041,28.1099052746654,21.2918681235176,4.88657677054837,11,5,2,100,0,121.347235364682,277.681490576734
4579,488.280511661452,267.970844162984,155.702858970511,141.113640415113,15.6891624973916,240.814224828031,8.56375702022441,62.3444091531225,12.8621752437616,10,7,0,100,0,150.702858970511,252.970844162984
4580,322.801288529206,265.912915387319,154.022330446057,114.665152777813,85.3162392050198,102.039663253035,31.1566953741093,52.2196801754341,14.1090105119055,12,5,3,100,0,149.022330446057,250.912915387319
4583,390.945456498445,163.608855640092,199.036424124988,113.088546703024,77.4107120376041,271.420496953772,17.1330093480031,16.0957218673924,9.7821795576124,19,4,1,100,0,194.036424124988,148.608855640092
4586,482.8194876334,151.599610000764,57.8898388608739,192.011655152955,17.6504409089585,51.179600828238,36.4798408371376,59.098685692009,3.09155211344313,13,4,1,100,0,52.8898388608739,136.599610000764
4587,196.777668053158,194.312722437069,137.856816350193,54.358750524735,9.28623343132507,117.486269229528,16.0054886358565,41.8792214687334,6.47211603714798,17,2,1,100,0,132.856816350193,179.312722437069
4589,335.85442962203,147.543396696737,193.550864674624,83.8062834168255,45.9532273025993,210.784322878242,-1.08786259548232,95.4715084574008,17.4757307573861,15,3,2,100,0,188.550864674624,132.543396696737
4590,364.654900238603,51.53673284333,20.3007716607071,97.1976989131812,90.6810604981283,203.497853925977,3.22173449777137,98.1805701761668,11.7875792342641,12,2,1,100,0,15.3007716607071,36.53673284333
4592,103.408946566698,47.6558075831867,85.6095583884149,59.2430523303411,71.8599815095728,209.448911041097,3.19993609269444,98.73017660731,13.5749173953008,11,3,2,82.5336291442338,0,80.6095583884149,32.6558075831867
4593,252.227970834678,58.6998886876027,65.204690455597,19.3624113190286,2.4112359547826,191.869434181402,14.6198382645899,73.5532413165426,17.9519564177939,10,2,4,100,0,60.204690455597,43.6998886876027
4594,156.094868284565,291.893214126091,129.10679817603,104.051116922685,34.1389201320553,232.93261670528,31.6814799728648,96.4488051910946,10.0862808599336,10,2,0,100,0,124.10679817603,276.893214126091
4595,213.733264083345,45.9340337316595,26.2111486843335,105.75892236075,68.234842648452,71.8219953871646,16.6861707510182,67.7613218911144,9.87383932206131,15,5,2,93.7974457385961,0,21.2111486843335,30.9340337316595
4596,322.609287922332,80.7811272915623,143.332483626739,159.433554445075,12.9028896839068,128.673784482216,2.2231799115548,82.8292786197148,19.8282715890458,14,2,4,100,0,138.332483626739,65.7811272915623
4597,372.607371345417,177.176897321575,196.118424760957,193.66384124642,80.1087850015909,45.4879588062686,-7.7689462554636,21.8718993451339,12.7259557509209,11,7,3,100,0,191.118424760957,162.176897321575
4598,116.112345450672,183.053572870993,160.911742893726,11.0601372656697,91.4573679987594,128.878069266058,21.0984917953502,71.4339628842302,16.1205780333233,13,4,2,100,0,155.911742893726,168.053572870993
4600,134.580785495815,238.115227735564,71.9273486358005,136.25570606296,70.5843061863833,207.417348235305,39.2176933408535,58.6043417379486,4.41831373127822,17,2,1,100,0,66.9273486358005,223.115227735564
4601,99.3158069309346,235.560860373848,64.9773212962437,197.160270149704,14.8204132668713,212.828070988483,28.9879942705847,26.8137742177278,5.68156367992532,13,6,3,100,0,59.9773212962437,220.560860373848
4602,391.693609997919,71.1953112611673,103.409670938027,188.518042855382,69.0816449113027,92.630258593307,30.4181409636685,57.4199704652501,13.3141151749788,10,11,4,100,0,98.4096709380266,56.1953112611673
4604,185.116092842288,281.396359637849,189.071626891307,104.357882248893,15.0771506811101,110.239895876681,28.8897666452029,79.2809649187658,8.08695580432283,17,4,1,100,0,184.071626891307,266.396359637849
4605,375.639462186883,247.701433793843,28.7570346032384,32.3047844598523,70.988144660867,283.347613831515,-0.269334466225359,57.1331808938786,0.449039067627863,14,4,1,100,0,23.7570346032384,232.701433793843
4606,448.497644682206,209.339109918757,180.602607833618,76.8353110408835,71.1850222876306,103.009909764102,19.2897936144153,29.5631221796785,17.6873813479739,12,4,5,100,0,175.602607833618,194.339109918757
4613,243.086827052441,98.2130040346198,142.89923055687,28.7482512039438,79.4534202566125,97.1089054649343,22.8869065387035,87.676896461243,13.1322714162324,18,4,1,100,0,137.89923055687,83.2130040346198
4614,54.5068078204644,234.283445685146,111.017050094564,32.5172623526227,69.4757516714373,196.177347020194,37.584918673609,88.5911686135409,9.39291802288408,10,6,2,85.9781536195956,0,106.017050094564,219.283445685146
